id,healthCenterId,name,contractId,typeId,type,address,hasOnlineRecommendation,hasRecommendation,provinceName,cityName,latitude,longitude,distance,duration,specialty,URL,type_name
119840,100565,بیمارستان شهیدایت اله دستغیب (شیراز),1072043,1000108,بیمارستان دولتی,فارس -شيراز - خيابان حافظ - جنب باغ ملي,False,True,استان فارس,شيراز,29.62463,52.55444,,,,https://iranassistance.com/medical-centers/119840,بیمارستان دولتی
119841,104000,بیمارستان سوانح و سوختگی امیرالمومنین - شیراز,1072044,1000108,بیمارستان دولتی,فارس - شيراز - شهر صدرا,False,True,استان فارس,شيراز,29.812016,52.46101,,,,https://iranassistance.com/medical-centers/119841,بیمارستان دولتی
119842,155396,بیمارستان فاطمه الزهرا-کوار,1072045,1000108,بیمارستان دولتی,فارس-کوار-خيابان اکبرآباد-بعد از پمپ بنزين شهدا,False,True,استان فارس,کوار,29.2273459889,52.7045660746,,,,https://iranassistance.com/medical-centers/119842,بیمارستان دولتی
119843,100625,بعثت اشکنان  فارس لامرد,1072046,1000108,بیمارستان دولتی,فارس-شهر اشکنان - بلوار بعثت,False,True,استان فارس,اشکنان,27.220131,53.607439,,,,https://iranassistance.com/medical-centers/119843,بیمارستان دولتی
119844,100623,بیمارستان ولیعصر(ع) لامرد - فارس,1072047,1000108,بیمارستان دولتی,فارس - لامرد - بلوار وليعصر,False,True,استان فارس,لامرد,27.32658,53.194857,,,,https://iranassistance.com/medical-centers/119844,بیمارستان دولتی
119845,105863,بیمارستان فاطمه الزهرا(شهرستان مهر),1072048,1000108,بیمارستان دولتی,فارس-مهر-فلکه شهدا,False,True,استان فارس,مهر,29.5898373777,52.5433877053,,,,https://iranassistance.com/medical-centers/119845,بیمارستان دولتی
119846,100220,بیمارستان بهارلو-تهران,1071713,1000108,بیمارستان دولتی,تهران- ميدان راه آهن-خيابان بهداري,True,True,استان تهران,تهران,35.6611465512,51.3937590044,,,,https://iranassistance.com/medical-centers/119846,بیمارستان دولتی
119848,100246,بیمارستان مرکز طبی کودکان-تهران,1071716,1000108,بیمارستان دولتی,تهران -انتهاي بلوار کشاورز-خيابان دکتر محمد قريب-مرکز طبي کودکان-جنب بيمارستان امام خميني(ره),True,True,استان تهران,تهران,35.7058747571,51.3827297031,,,,https://iranassistance.com/medical-centers/119848,بیمارستان دولتی
119849,161537,آزمایشگاه پاتوبیولوژی دکترعبدی نژاد-مشهد,1072052,1000106,آزمایشگاه,خراسان رضوي-مشهد-انتهاي بلوار سجاد-پلاک 275,True,True,استان خراسان رضوی,مشهد,36.3191467706,59.5439632167,,,,https://iranassistance.com/medical-centers/119849,آزمایشگاه
119850,161446,آزمایشگاه پاتوبیولوژی آرمان-مشهد,1072053,1000106,آزمایشگاه,خراسان رضوي-مشهد-کوهسنگي 10-سمت راست-بن بست اول-پلاک 11-طبقه همکف و اول,True,True,استان خراسان رضوی,مشهد,36.2879381165,59.5815022544,,,,https://iranassistance.com/medical-centers/119850,آزمایشگاه
119851,100193,بیمارستان سینا-تهران,1071623,1000108,بیمارستان دولتی,تهران-خيابان امام خميني(ره) -نرسيده به ميدان حسن آباد,True,True,استان تهران,تهران,35.6878005053,51.4138179416,,,,https://iranassistance.com/medical-centers/119851,بیمارستان دولتی
119852,161445,آزمایشگاه تشخیص پزشکی پارسه-مشهد,1072054,1000106,آزمایشگاه,خراسان رضوي-مشهد-احمدآباد-حاشيه احمدآباد-بين نشاط و قائم -ساختمان مقيمي -پلاک131-طبقه منفي يک-همکف-نيم طبقه اول -واحد 1 الي 4,True,True,استان خراسان رضوی,مشهد,36.2963092671,59.5747921638,,,,https://iranassistance.com/medical-centers/119852,آزمایشگاه
119853,161442,آزمایشگاه تشخیص پزشکی ایران نوین-مشهد,1072055,1000106,آزمایشگاه,استان خراسان رضوي-مشهد-بلوار الهيه-بين الهيه 14و16-ساختمان پارادايس عاقبتي-طبقه همکف-واحد1,True,True,استان خراسان رضوی,مشهد,36.3702760869,59.4828549173,,,,https://iranassistance.com/medical-centers/119853,آزمایشگاه
119854,161441,آزمایشگاه پاتوبیولوژی اعتماد-مشهد,1072056,1000106,آزمایشگاه,خراسان رضوي-مشهد-خيابان شهيد بهشتي-بين شهيد بهشتي16و18-ساختمان ساسان-پلاک22-طبقه همکف-واحد يک,True,True,استان خراسان رضوی,مشهد,36.284142595,59.577227629,,,,https://iranassistance.com/medical-centers/119854,آزمایشگاه
119855,161438,آزمایشگاه پاتوبیولوژی سپهر-مشهد,1072058,1000106,آزمایشگاه,خراسان رضوي-مشهد-کوهسنگي 4-پلاک12-طبقه اول و سوم,True,True,استان خراسان رضوی,مشهد,36.289434083,59.5838661194,,,,https://iranassistance.com/medical-centers/119855,آزمایشگاه
119856,160559,آزمایشگاه پاتوبیولوژی فردیس-مشهد,1072059,1000106,آزمایشگاه,خراسان رضوي - مشهد - احمدآباد - عارف 6 - ساختمان فرديس - پلاک 24 - طبقه يک و منفي يک - واحد 1,True,True,استان خراسان رضوی,مشهد,36.2921692283,59.5791096761,,,,https://iranassistance.com/medical-centers/119856,آزمایشگاه
119857,101973,بیمارستان روئین تن آرش-تهران,1071582,1000108,بیمارستان دولتی,تهران-بزرگراه رسالت- بعد از اتوبان شهيد باقري-خيابان شهيد باغدارنيا (رشيد شمالي)-نبش کوچه ۱۶۲ (شهيد عبدالمجيد),True,True,استان تهران,تهران,35.7336911739,51.5208445494,,,,https://iranassistance.com/medical-centers/119857,بیمارستان دولتی
119858,101959,بیمارستان یاس-تهران,1071595,1000108,بیمارستان دولتی,تهران ، خيابان کريم خان زند، انتهاي خيابان نجات الهي شمالي.,True,True,استان تهران,تهران,35.718411,51.414516,,,,https://iranassistance.com/medical-centers/119858,بیمارستان دولتی
119859,100215,بیمارستان روزبه-تهران,1071719,1000108,بیمارستان دولتی,تهران-خيابان کارگرجنوبي-پايين تر از چهارراه لشگر,True,True,استان تهران,تهران,35.6794303719,51.393769668,,,,https://iranassistance.com/medical-centers/119859,بیمارستان دولتی
119860,160276,آزمایشگاه پاتوبیولوژی پویان-مشهد,1072060,1000106,آزمایشگاه,استان خراسان رضوي- مشهد-بولوار قاسم آباد-ميدان حجاب-جنب بازار ابريشم-ساختمان پزشکان توس گستر,True,True,استان خراسان رضوی,مشهد,36.3707591702,59.514041733,,,,https://iranassistance.com/medical-centers/119860,آزمایشگاه
119861,100217,بیمارستان فارابی -تهران,1071589,1000108,بیمارستان دولتی,تهران-خيابان کارگر جنوبي -ميدان قزوين-بيمارستان فوق تخصصي چشم  پزشکي فارابي,True,True,استان تهران,تهران,35.672938,51.394064,,,,https://iranassistance.com/medical-centers/119861,بیمارستان دولتی
119864,157060,آزمایشگاه پاتوبیولوژی و ژنتیک دکتراکبرزاده-مشهد,1072064,1000106,آزمایشگاه,خراسان رضوي-مشهد-تقاطع بلوارپيروزي و ميدان هاشميه-پلاک1093,True,True,استان خراسان رضوی,مشهد,36.3110094452,59.5047919454,,,,https://iranassistance.com/medical-centers/119864,آزمایشگاه
119865,100199,بیمارستان امیراعلم-تهران,1071526,1000108,بیمارستان دولتی,تهران-خيابان انقلاب(دروازه دولت)-ابتداي خيابان سعدي شمالي- نبش خيابان هدايت,True,True,استان تهران,تهران,35.6997903019,51.4257339831,,,,https://iranassistance.com/medical-centers/119865,بیمارستان دولتی
119866,100228,بیمارستان ضیائیان-تهران,1071604,1000108,بیمارستان دولتی,تهران-خيابان قزوين-دوراهي قپان-ميدان ابوذر-بيست متري ابوذر,True,True,استان تهران,تهران,35.6578132017,51.3590753559,,,,https://iranassistance.com/medical-centers/119866,بیمارستان دولتی
119867,158429,آزمایشگاه پاتوبیولوژی پارس-چناران,1072062,1000106,آزمایشگاه,خراسان رضوي-چناران-ميدان بسيج,True,True,استان خراسان رضوی,چناران,36.6492865924,59.1192333426,,,,https://iranassistance.com/medical-centers/119867,آزمایشگاه
119868,158427,آزمایشگاه پاتوبیولوژی پاستور-چناران,1072063,1000106,آزمایشگاه,خراسان رضوي-چناران-نبش خيابان مطهري جنوبي 7- پلاک 21-طبقه همکف,True,True,استان خراسان رضوی,چناران,36.6441809641,59.1288494009,,,,https://iranassistance.com/medical-centers/119868,آزمایشگاه
119869,156952,آزمایشگاه پاتوبیولوژی پارت-مشهد,1072065,1000106,آزمایشگاه,خراسان رضوي-مشهد-بلوارپيروزي-بين پيروزي 49 و 51,True,True,استان خراسان رضوی,مشهد,36.3256545861,59.4805098319,,,,https://iranassistance.com/medical-centers/119869,آزمایشگاه
119870,156945,آزمایشگاه پاتوبیولوژی رازی-مشهد,1072066,1000106,آزمایشگاه,خراسان رضوي-مشهد-ميدان بيمارستان امام رضا(ع)-خيابان چمران 15-مقابل سه راه جم-ساختمان شفا-طبقه منفي يک,True,True,استان خراسان رضوی,مشهد,36.2902722759,59.5937062111,,,,https://iranassistance.com/medical-centers/119870,آزمایشگاه
119871,156934,آزمایشگاه تشخیص پزشکی فارابی-مشهد,1072068,1000106,آزمایشگاه,خراسان رضوي-مشهد-بلوار سجاد-چهارراه بهار-نبش خيابان ياسمن,True,True,استان خراسان رضوی,مشهد,36.3176972076,59.5546599458,,,,https://iranassistance.com/medical-centers/119871,آزمایشگاه
119872,100284,بیمارستان کودکان بهرامی-تهران,1071598,1000108,بیمارستان دولتی,تهران-خيابان دماوند-نرسيده به ميدان امام حسين-خيابان شهيد کيايي(قاسم آباد),True,True,استان تهران,تهران,35.710662057,51.4673943766,,,,https://iranassistance.com/medical-centers/119872,بیمارستان دولتی
119873,155193,بیمارستان حکیم-تهران,1071609,1000108,بیمارستان دولتی,تهران،انتهاي شهرک ولي عصر(عج)-خيابان شهيد منصور عمراني-جنب ورزشگاه امام رضا(ع),True,True,استان تهران,تهران,35.6341968529,51.3219614285,,,,https://iranassistance.com/medical-centers/119873,بیمارستان دولتی
